1,1387.735,2.372
2,1660.824,2.839
3,1859.132,3.178
4,2016.581,3.447
5,2148.019,3.672
6,2261.317,3.865
7,2361.195,4.036
8,2450.714,4.189
9,2531.976,4.328
10,2606.470,4.456
11,2675.306,4.573
12,2739.383,4.683
13,2789.822,4.769
14,2846.046,4.865
15,2899.150,4.956
16,2949.451,5.042
17,2997.287,5.124
18,3042.869,5.201
19,3086.475,5.276
20,3128.264,5.347
21,3168.362,5.416
22,3206.914,5.482
23,3244.084,5.545
24,3279.965,5.607
25,3314.614,5.666
26,3343.306,5.715
27,3375.925,5.771
28,3407.452,5.825
29,3438.148,5.877
30,3467.912,5.928
31,3496.898,5.978
32,3525.081,6.026
33,3552.540,6.073
34,3579.332,6.119
35,3605.446,6.163
36,3630.940,6.207
37,3655.881,6.249
38,3680.295,6.291
39,3703.557,6.331
40,3726.903,6.371
41,3749.794,6.410
42,3772.223,6.448
43,3794.237,6.486
44,3815.841,6.523
45,3837.077,6.559
46,3857.843,6.595
47,3878.304,6.630
48,3898.365,6.664
49,3918.013,6.697
50,3937.330,6.730
51,3956.373,6.763
52,3960.279,6.770
53,3978.725,6.801
54,3996.839,6.832
55,4014.672,6.863
56,4032.241,6.893
57,4049.554,6.922
58,4066.561,6.951
59,4083.435,6.980
60,4100.000,7.009
61,4116.327,7.036
62,4132.432,7.064
63,4148.388,7.091
64,4164.089,7.118
65,4181.501,7.148
66,4197.571,7.175
67,4213.127,7.202
68,4228.348,7.228
69,4243.530,7.254
70,4258.450,7.279
71,4273.027,7.304
72,4287.300,7.329
73,4301.585,7.353
74,4315.595,7.377
75,4329.602,7.401
76,4343.403,7.425
77,4356.856,7.448
78,4335.899,7.412
79,4350.192,7.436
80,4363.877,7.460
81,4377.244,7.482
82,4390.318,7.505
83,4403.128,7.527
84,4415.852,7.548
85,4428.588,7.570
86,4441.036,7.592
87,4453.391,7.613
88,4465.632,7.634
89,4477.768,7.654
90,4489.806,7.675
91,4497.689,7.688
92,4509.670,7.709
