1,245.979,3.370
2,274.718,3.763
3,294.729,4.037
4,310.186,4.249
5,322.832,4.422
6,333.561,4.569
7,342.897,4.697
8,351.173,4.811
9,358.613,4.913
10,365.378,5.005
11,371.585,5.090
12,377.322,5.169
13,382.388,5.238
14,387.392,5.307
15,392.091,5.371
16,396.522,5.432
17,400.715,5.489
18,404.697,5.544
19,408.488,5.596
20,412.107,5.645
21,415.570,5.693
22,418.890,5.738
23,422.079,5.782
24,425.148,5.824
25,428.105,5.864
26,430.319,5.895
27,433.130,5.933
28,435.834,5.970
29,438.447,6.006
30,440.976,6.041
31,443.429,6.074
32,445.811,6.107
33,448.125,6.139
34,450.377,6.170
35,452.570,6.200
36,454.708,6.229
37,456.792,6.257
38,458.826,6.285
39,460.917,6.314
40,462.863,6.341
41,464.764,6.367
42,466.622,6.392
43,468.440,6.417
44,470.221,6.441
45,471.965,6.465
46,473.674,6.489
47,475.351,6.512
48,476.995,6.534
49,478.609,6.556
50,480.194,6.578
51,481.750,6.599
52,483.606,6.625
53,485.140,6.646
54,486.639,6.666
55,488.109,6.686
56,489.552,6.706
57,490.970,6.726
58,492.365,6.745
59,493.738,6.764
60,495.089,6.782
61,496.419,6.800
62,497.730,6.818
63,499.021,6.836
64,500.294,6.853
65,501.257,6.867
66,502.537,6.884
67,503.787,6.901
68,505.013,6.918
69,506.219,6.935
70,507.407,6.951
71,508.577,6.967
72,509.732,6.983
73,510.870,6.998
74,511.994,7.014
75,513.104,7.029
76,514.199,7.044
77,515.282,7.059
78,513.931,7.040
79,515.151,7.057
80,516.310,7.073
81,517.431,7.088
82,518.525,7.103
83,519.597,7.118
84,520.650,7.132
85,521.687,7.146
86,522.709,7.160
87,523.716,7.174
88,524.711,7.188
89,525.693,7.201
90,526.664,7.215
91,526.642,7.214
92,527.611,7.228
93,528.562,7.241
94,529.500,7.253
95,530.426,7.266
96,531.341,7.279
97,532.245,7.291
98,533.140,7.303
99,534.025,7.315
100,534.902,7.327
101,535.769,7.339
102,536.628,7.351
103,537.479,7.363
104,537.291,7.360
105,538.176,7.372
106,539.038,7.384
107,539.884,7.396
108,540.719,7.407
109,541.543,7.418
110,542.359,7.430
111,543.165,7.441
112,543.964,7.452
113,544.755,7.462
114,545.539,7.473
115,546.315,7.484
116,547.085,7.494
117,547.842,7.505
118,548.653,7.516
119,549.440,7.527
120,550.211,7.537
121,550.971,7.548
122,551.721,7.558
123,552.462,7.568
124,553.196,7.578
125,553.923,7.588
126,554.643,7.598
127,555.357,7.608
128,556.065,7.617
129,556.766,7.627
130,559.936,7.670
131,560.808,7.682
132,561.618,7.693
133,562.395,7.704
134,563.150,7.714
135,563.887,7.724
136,564.612,7.734
137,565.325,7.744
138,566.029,7.754
139,566.724,7.763
140,567.411,7.773
141,568.091,7.782
142,568.764,7.791
143,568.352,7.786
144,569.013,7.795
145,569.668,7.804
146,570.317,7.813
147,570.961,7.821
148,571.599,7.830
149,572.233,7.839
150,572.862,7.847
151,573.486,7.856
152,574.106,7.864
153,574.722,7.873
154,575.333,7.881
155,575.940,7.890
156,575.938,7.890
157,576.540,7.898
158,577.137,7.906
159,577.729,7.914
160,578.318,7.922
161,578.902,7.930
162,579.483,7.938
163,580.060,7.946
164,580.634,7.954
165,581.204,7.962
166,581.770,7.969
167,582.333,7.977
168,582.893,7.985
169,582.725,7.983
170,583.309,7.991
171,583.881,7.998
172,584.444,8.006
173,585.000,8.014
174,585.552,8.021
175,586.098,8.029
176,586.641,8.036
177,587.180,8.044
178,587.715,8.051
179,588.247,8.058
180,588.776,8.065
181,589.301,8.073
182,589.033,8.069
183,589.603,8.077
184,590.154,8.084
185,590.693,8.092
186,591.225,8.099
187,591.750,8.106
188,592.271,8.113
189,592.786,8.120
190,593.298,8.127
191,593.806,8.134
192,594.311,8.141
193,594.812,8.148
194,595.311,8.155
195,595.806,8.162
196,596.298,8.168
197,596.788,8.175
198,597.275,8.182
199,597.759,8.188
200,598.240,8.195
201,598.719,8.202
202,599.196,8.208
203,599.670,8.215
204,600.142,8.221
205,600.611,8.228
206,601.078,8.234
207,601.543,8.240
208,601.412,8.239
209,601.927,8.246
210,602.423,8.252
211,602.908,8.259
212,603.385,8.266
213,603.857,8.272
214,604.324,8.278
215,604.787,8.285
216,605.247,8.291
217,605.703,8.297
218,606.157,8.304
219,606.607,8.310
220,607.055,8.316
221,607.501,8.322
222,607.944,8.328
223,608.384,8.334
224,608.823,8.340
225,609.259,8.346
226,609.693,8.352
227,610.125,8.358
228,610.555,8.364
229,610.983,8.370
230,611.409,8.375
231,611.833,8.381
232,612.255,8.387
233,612.675,8.393
234,613.094,8.399
235,613.511,8.404
236,613.925,8.410
237,614.338,8.416
238,614.750,8.421
239,615.159,8.427
240,615.567,8.432
241,615.974,8.438
242,616.378,8.444
243,616.781,8.449
244,617.183,8.455
245,617.582,8.460
246,617.981,8.465
247,617.964,8.465
248,618.485,8.472
249,618.964,8.479
250,619.422,8.485
251,619.865,8.491
252,620.299,8.497
253,620.725,8.503
254,621.145,8.509
255,621.560,8.515
256,621.971,8.520
257,622.378,8.526
258,622.781,8.531
259,623.182,8.537
260,623.579,8.542
261,623.974,8.548
262,624.367,8.553
263,624.757,8.558
264,625.145,8.564
265,625.531,8.569
266,625.915,8.574
267,626.297,8.579
268,626.677,8.585
269,627.056,8.590
270,627.432,8.595
271,627.807,8.600
272,628.180,8.605
273,628.552,8.610
274,628.922,8.615
275,629.290,8.620
276,629.657,8.625
277,630.022,8.630
278,630.386,8.635
279,630.749,8.640
280,631.110,8.645
281,631.470,8.650
282,631.828,8.655
283,632.185,8.660
284,632.540,8.665
285,632.895,8.670
286,633.248,8.675
287,633.599,8.679
288,633.950,8.684
289,634.299,8.689
290,634.647,8.694
291,634.994,8.699
292,635.339,8.703
293,635.683,8.708
294,636.026,8.713
295,636.368,8.717
296,636.709,8.722
297,637.049,8.727
298,637.387,8.731
299,637.725,8.736
300,638.061,8.741
301,638.396,8.745
302,638.730,8.750
303,639.063,8.754
304,639.395,8.759
305,639.726,8.763
306,640.056,8.768
307,640.384,8.772
308,640.712,8.777
309,641.038,8.781
310,641.364,8.786
311,641.689,8.790
312,642.054,8.795
313,642.397,8.800
314,642.731,8.805
315,643.062,8.809
316,643.390,8.814
317,643.716,8.818
318,644.039,8.822
319,644.362,8.827
320,644.682,8.831
321,645.001,8.836
322,645.319,8.840
323,645.636,8.844
324,645.951,8.849
325,646.961,8.862
326,647.299,8.867
327,647.628,8.872
328,647.952,8.876
329,648.273,8.880
330,648.591,8.885
331,648.907,8.889
332,649.221,8.893
333,649.533,8.898
334,649.844,8.902
335,650.153,8.906
336,650.461,8.910
337,650.768,8.915
338,651.073,8.919
339,651.378,8.923
340,651.681,8.927
341,651.983,8.931
342,652.284,8.935
343,652.584,8.940
344,652.884,8.944
345,653.182,8.948
346,653.479,8.952
347,653.775,8.956
348,654.071,8.960
349,654.365,8.964
350,654.659,8.968
351,654.667,8.968
352,654.974,8.972
353,655.275,8.976
354,655.572,8.980
355,655.867,8.984
356,656.161,8.989
357,656.452,8.992
358,656.743,8.996
359,657.032,9.000
360,657.320,9.004
361,657.607,9.008
362,657.893,9.012
363,658.178,9.016
364,658.462,9.020
365,658.746,9.024
366,659.028,9.028
367,659.309,9.032
368,659.590,9.035
369,659.870,9.039
370,660.149,9.043
371,660.427,9.047
372,660.704,9.051
373,660.981,9.055
374,661.257,9.058
375,661.532,9.062
376,661.806,9.066
377,662.080,9.070
378,662.352,9.073
379,662.625,9.077
380,662.896,9.081
381,663.167,9.084
382,663.437,9.088
383,663.706,9.092
384,663.975,9.096
385,664.242,9.099
386,664.510,9.103
387,664.776,9.107
388,665.042,9.110
389,665.307,9.114
390,664.462,9.102
391,664.835,9.107
392,665.172,9.112
393,665.490,9.116
394,665.798,9.121
395,666.097,9.125
396,666.390,9.129
397,666.678,9.133
398,666.963,9.136
399,667.245,9.140
400,667.524,9.144
401,667.801,9.148
402,668.076,9.152
403,668.348,9.155
404,668.620,9.159
405,668.889,9.163
406,669.157,9.167
407,669.424,9.170
408,669.690,9.174
409,669.954,9.177
410,670.217,9.181
411,670.479,9.185
412,670.741,9.188
413,671.001,9.192
414,671.260,9.195
415,671.518,9.199
416,671.775,9.202
417,672.032,9.206
418,672.287,9.209
419,672.542,9.213
420,672.796,9.216
